NroFactura,IDCliente,Descripcion,Categoria,Cantidad,PrecioUnitario,PrecioTotal,FechaFactura,Ciudad
FAC02740,C0248,Set Velas x3,Velas,3,15100.0,45300.0,2024-10-03,Buenos Aires
FAC02740,C0248,Planta Artificial,Decoracion,1,16600.0,16600.0,2024-10-03,Buenos Aires
FAC02740,C0248,Marco Foto 10x15,Decoracion,1,9100.0,9100.0,2024-10-03,Buenos Aires
FAC02714,C0244,Vela Aromatica Lavanda,Velas,3,5300.0,15900.0,2024-10-03,Córdoba
FAC03335,C0336,Pimentero Porcelana,Cocina,4,10600.0,42400.0,2024-10-03,Buenos Aires
FAC02740,C0248,Reloj Pared Madera,Decoracion,3,37800.0,113400.0,2024-10-03,Buenos Aires
FAC02347,C0193,Juego de Te x6,Cocina,3,33200.0,99600.0,2024-10-03,Mar del Plata
FAC02347,C0193,Taza Ceramica Blanca,Cocina,3,8300.0,24900.0,2024-10-03,Mar del Plata
FAC02845,C0261,Marco Foto 20x30,Decoracion,1,15100.0,15100.0,2024-10-03,Rosario
FAC02845,C0261,Bolsa Regalo Pequeña,Regaleria,3,2300.0,6900.0,2024-10-03,Rosario
FAC02714,C0244,Espejo Redondo,Decoracion,2,30200.0,60400.0,2024-10-03,Córdoba
FAC02561,C0224,Vela Aromatica Vainilla,Velas,3,5300.0,15900.0,2024-10-03,Mendoza
FAC02561,C0224,Tarjeta Saludo,Regaleria,1,1800.0,1800.0,2024-10-03,Mendoza
FAC02714,C0244,Vaso Bambu,Bano,4,7600.0,30400.0,2024-10-03,Córdoba
FAC03278,C0333,Bolsa Regalo Pequeña,Regaleria,4,2300.0,9200.0,2024-10-03,La Plata
FAC02561,C0224,Bolsa Regalo Pequeña,Regaleria,1,2300.0,2300.0,2024-10-03,Mendoza
FAC03278,C0333,Tarjeta Saludo,Regaleria,3,1800.0,5400.0,2024-10-03,La Plata
FAC01684,C0094,Tabla de Cortar Madera,Cocina,4,18100.0,72400.0,2024-10-03,Mar del Plata
FAC03660,C0384,Taza Ceramica Negra,Cocina,1,8300.0,8300.0,2024-10-03,Buenos Aires
FAC03278,C0333,Papel Tissue Colores,Regaleria,3,1500.0,4500.0,2024-10-03,La Plata
FAC01417,C0059,Taza Ceramica Negra,Cocina,3,8300.0,24900.0,2024-10-03,Buenos Aires
FAC03660,C0384,Taza Ceramica Negra,Cocina,4,8300.0,33200.0,2024-10-03,Buenos Aires
FAC01417,C0059,Maceta Ceramica,Decoracion,4,12100.0,48400.0,2024-10-03,Buenos Aires
FAC01417,C0059,Reloj Pared Madera,Decoracion,3,37800.0,113400.0,2024-10-03,Buenos Aires
FAC03660,C0384,Taza Ceramica Blanca,Cocina,3,8300.0,24900.0,2024-10-03,Buenos Aires
FAC01417,C0059,Taza Ceramica Blanca,Cocina,3,8300.0,24900.0,2024-10-03,Buenos Aires
FAC02714,C0244,Esencia Jazmin,Aromatizacion,2,6000.0,12000.0,2024-10-03,Córdoba
FAC03278,C0333,Jabonera Ceramica,Bano,4,9800.0,39200.0,2024-10-03,La Plata
FAC01684,C0094,Perchero Entrada,Decoracion,3,33200.0,99600.0,2024-10-03,Mar del Plata
FAC01684,C0094,Set Sal y Pimienta,Cocina,4,19600.0,78400.0,2024-10-03,Mar del Plata
FAC02591,C0231,Esencia Rosa,Aromatizacion,1,6000.0,6000.0,2024-10-04,Buenos Aires
FAC02452,C0215,Bolsa Regalo Pequeña,Regaleria,1,2300.0,2300.0,2024-10-04,Buenos Aires
FAC02452,C0215,Delantal de Cocina,Cocina,4,12800.0,51200.0,2024-10-04,Buenos Aires
FAC02638,C0235,Dispensador Jabon,Bano,3,13600.0,40800.0,2024-10-04,Buenos Aires
FAC02638,C0235,Vela Aromatica Vainilla,Velas,3,5300.0,15900.0,2024-10-04,Buenos Aires
FAC02012,C0144,Jabonera Ceramica,Bano,4,9800.0,39200.0,2024-10-04,Rosario
FAC03605,C0380,Vela Aromatica Vainilla,Velas,3,5300.0,15900.0,2024-10-04,Buenos Aires
FAC02638,C0235,Dispensador Jabon,Bano,4,13600.0,54400.0,2024-10-04,Buenos Aires
FAC02638,C0235,Portavelas Cristal,Velas,4,13600.0,54400.0,2024-10-04,Buenos Aires
FAC02638,C0235,Tabla de Cortar Madera,Cocina,4,18100.0,72400.0,2024-10-04,Buenos Aires
FAC02012,C0144,Papel Tissue Colores,Regaleria,2,1500.0,3000.0,2024-10-04,Rosario
FAC02591,C0231,Album de Fotos,Regaleria,4,18100.0,72400.0,2024-10-04,Buenos Aires
FAC02811,C0257,Set Sal y Pimienta,Cocina,4,19600.0,78400.0,2024-10-04,Buenos Aires
FAC02004,C0143,Espejo Redondo,Decoracion,2,30200.0,60400.0,2024-10-04,La Plata
FAC02811,C0257,Perchero Entrada,Decoracion,1,33200.0,33200.0,2024-10-04,Buenos Aires
FAC02811,C0257,Tarjeta Saludo,Regaleria,4,1800.0,7200.0,2024-10-04,Buenos Aires
FAC03605,C0380,Tabla de Cortar Madera,Cocina,3,18100.0,54300.0,2024-10-04,Buenos Aires
FAC02659,C0240,Cesta Desayuno,Regaleria,1,27200.0,27200.0,2024-10-04,Buenos Aires
FAC02659,C0240,Pimentero Porcelana,Cocina,1,10600.0,10600.0,2024-10-04,Buenos Aires
FAC02591,C0231,Lazo Decorativo,Regaleria,2,1200.0,2400.0,2024-10-04,Buenos Aires
FAC02659,C0240,Salero Porcelana,Cocina,1,10600.0,10600.0,2024-10-04,Buenos Aires
FAC02371,C0201,Lazo Decorativo,Regaleria,1,1200.0,1200.0,2024-10-04,Rosario
FAC02371,C0201,Album de Fotos,Regaleria,1,18100.0,18100.0,2024-10-04,Rosario
FAC02811,C0257,Marco Foto 20x30,Decoracion,1,15100.0,15100.0,2024-10-04,Buenos Aires
FAC02004,C0143,Bolsa Regalo Pequeña,Regaleria,2,2300.0,4600.0,2024-10-04,La Plata
FAC02004,C0143,Papel Tissue Colores,Regaleria,1,1500.0,1500.0,2024-10-04,La Plata
FAC02004,C0143,Tarjeta Saludo,Regaleria,3,1800.0,5400.0,2024-10-04,La Plata
FAC03419,C0351,Difusor Cana,Aromatizacion,3,21100.0,63300.0,2024-10-05,Córdoba
FAC01013,C0002,Juego de Te x6,Cocina,1,33200.0,33200.0,2024-10-05,Mar del Plata
FAC01013,C0002,Taza Ceramica Blanca,Cocina,4,8300.0,33200.0,2024-10-05,Mar del Plata
FAC02286,C0186,Portavelas Cristal,Velas,1,13600.0,13600.0,2024-10-05,Córdoba
FAC02140,C0161,Esencia Jazmin,Aromatizacion,4,6000.0,24000.0,2024-10-05,Buenos Aires
FAC03528,C0368,Pimentero Porcelana,Cocina,1,10600.0,10600.0,2024-10-05,Mar del Plata
FAC03528,C0368,Salero Porcelana,Cocina,2,10600.0,21200.0,2024-10-05,Mar del Plata
FAC02140,C0161,Papel Tissue Colores,Regaleria,1,1500.0,1500.0,2024-10-05,Buenos Aires
FAC03419,C0351,Lazo Decorativo,Regaleria,3,1200.0,3600.0,2024-10-05,Córdoba
FAC02286,C0186,Taza Ceramica Blanca,Cocina,2,8300.0,16600.0,2024-10-05,Córdoba
FAC03653,C0383,Bolsa Regalo Pequeña,Regaleria,4,2300.0,9200.0,2024-10-05,Buenos Aires
FAC03653,C0383,Papel Tissue Colores,Regaleria,3,1500.0,4500.0,2024-10-05,Buenos Aires
FAC02756,C0250,Marco Foto 20x30,Decoracion,1,15100.0,15100.0,2024-10-05,Mar del Plata
FAC03653,C0383,Tarjeta Saludo,Regaleria,1,1800.0,1800.0,2024-10-05,Buenos Aires
FAC01699,C0096,Vela Aromatica Vainilla,Velas,1,5300.0,5300.0,2024-10-05,Buenos Aires
FAC01699,C0096,Espejo Redondo,Decoracion,2,30200.0,60400.0,2024-10-05,Buenos Aires
FAC02286,C0186,Juego de Te x6,Cocina,3,33200.0,99600.0,2024-10-05,Córdoba
FAC02140,C0161,Difusor Cana,Aromatizacion,4,21100.0,84400.0,2024-10-05,Buenos Aires
FAC03419,C0351,Papel Tissue Colores,Regaleria,3,1500.0,4500.0,2024-10-05,Córdoba
FAC02756,C0250,Esencia Jazmin,Aromatizacion,3,6000.0,18000.0,2024-10-05,Mar del Plata
FAC01327,C0045,Vela Aromatica Lavanda,Velas,1,5300.0,5300.0,2024-10-05,Mendoza
FAC01422,C0061,Toallero Bambu,Bano,3,24200.0,72600.0,2024-10-05,Buenos Aires
FAC01422,C0061,Set Velas x3,Velas,2,15100.0,30200.0,2024-10-05,Buenos Aires
FAC03419,C0351,Bolsa Regalo Grande,Regaleria,1,3000.0,3000.0,2024-10-05,Córdoba
FAC01422,C0061,Vela Aromatica Vainilla,Velas,1,5300.0,5300.0,2024-10-05,Buenos Aires
FAC01422,C0061,Lazo Decorativo,Regaleria,2,1200.0,2400.0,2024-10-05,Buenos Aires
FAC03003,C0282,Vaso Bambu,Bano,2,7600.0,15200.0,2024-10-05,La Plata
FAC03003,C0282,Tabla de Cortar Madera,Cocina,2,18100.0,36200.0,2024-10-05,La Plata
FAC03003,C0282,Vela Aromatica Lavanda,Velas,4,5300.0,21200.0,2024-10-05,La Plata
FAC01422,C0061,Difusor Cana,Aromatizacion,4,21100.0,84400.0,2024-10-05,Buenos Aires
FAC01402,C0058,Taza Ceramica Blanca,Cocina,4,8300.0,33200.0,2024-10-05,Rosario
FAC01327,C0045,Set Sal y Pimienta,Cocina,2,19600.0,39200.0,2024-10-05,Mendoza
FAC01402,C0058,Papel Tissue Colores,Regaleria,4,1500.0,6000.0,2024-10-05,Rosario
FAC01402,C0058,Guirnalda LED,Decoracion,4,16600.0,66400.0,2024-10-05,Rosario
FAC01013,C0002,Album de Fotos,Regaleria,4,18100.0,72400.0,2024-10-05,Mar del Plata
FAC03003,C0282,Planta Artificial,Decoracion,1,16600.0,16600.0,2024-10-05,La Plata
FAC01402,C0058,Cojin Decorativo,Decoracion,3,19600.0,58800.0,2024-10-05,Rosario
FAC01327,C0045,Portavelas Cristal,Velas,3,13600.0,40800.0,2024-10-05,Mendoza
FAC01046,C0009,Papel Tissue Colores,Regaleria,4,1500.0,6000.0,2024-10-06,Córdoba
FAC01046,C0009,Servilletas Papel x20,Cocina,3,3800.0,11400.0,2024-10-06,Córdoba
FAC01046,C0009,Tabla de Cortar Madera,Cocina,4,18100.0,72400.0,2024-10-06,Córdoba
FAC01998,C0142,Vela Aromatica Lavanda,Velas,4,5300.0,21200.0,2024-10-06,Rosario
FAC03365,C0345,Dispensador Jabon,Bano,4,13600.0,54400.0,2024-10-06,Mendoza
FAC01998,C0142,Portavelas Cristal,Velas,3,13600.0,40800.0,2024-10-06,Rosario
FAC01046,C0009,Toallero Bambu,Bano,2,24200.0,48400.0,2024-10-06,Córdoba
FAC03365,C0345,Delantal de Cocina,Cocina,4,12800.0,51200.0,2024-10-06,Mendoza
FAC02881,C0268,Difusor Cana,Aromatizacion,1,21100.0,21100.0,2024-10-06,Buenos Aires
FAC02881,C0268,Esencia Jazmin,Aromatizacion,2,6000.0,12000.0,2024-10-06,Buenos Aires
FAC02881,C0268,Mantel Navideno,Decoracion,1,22600.0,22600.0,2024-10-06,Buenos Aires
FAC02881,C0268,Album de Fotos,Regaleria,2,18100.0,36200.0,2024-10-06,Buenos Aires
FAC03365,C0345,Lazo Decorativo,Regaleria,3,1200.0,3600.0,2024-10-06,Mendoza
FAC03260,C0330,Jabonera Ceramica,Bano,4,9800.0,39200.0,2024-10-06,Córdoba
FAC03365,C0345,Cuadro Motivacional,Decoracion,3,25700.0,77100.0,2024-10-06,Mendoza
FAC02491,C0219,Planta Artificial,Decoracion,2,16600.0,33200.0,2024-10-06,Buenos Aires
FAC03260,C0330,Dispensador Jabon,Bano,4,13600.0,54400.0,2024-10-06,Córdoba
FAC03260,C0330,Mantel Navideno,Decoracion,4,22600.0,90400.0,2024-10-06,Córdoba
FAC03424,C0352,Aromatizador Hogar,Aromatizacion,3,11300.0,33900.0,2024-10-06,Buenos Aires
FAC03424,C0352,Esencia Rosa,Aromatizacion,1,6000.0,6000.0,2024-10-06,Buenos Aires
FAC03260,C0330,Delantal de Cocina,Cocina,2,12800.0,25600.0,2024-10-06,Córdoba
FAC03424,C0352,Delantal de Cocina,Cocina,4,12800.0,51200.0,2024-10-06,Buenos Aires
FAC03424,C0352,Delantal de Cocina,Cocina,4,12800.0,51200.0,2024-10-06,Buenos Aires
FAC02491,C0219,Jabonera Ceramica,Bano,3,9800.0,29400.0,2024-10-06,Buenos Aires
FAC03095,C0301,Vela Aromatica Vainilla,Velas,4,5300.0,21200.0,2024-10-06,Rosario
FAC03095,C0301,Vela Aromatica Lavanda,Velas,3,5300.0,15900.0,2024-10-06,Rosario
FAC03095,C0301,Vela Aromatica Vainilla,Velas,2,5300.0,10600.0,2024-10-06,Rosario
FAC03095,C0301,Portavelas Cristal,Velas,2,13600.0,27200.0,2024-10-06,Rosario
FAC03365,C0345,Guirnalda LED,Decoracion,2,16600.0,33200.0,2024-10-06,Mendoza
FAC03095,C0301,Difusor Cana,Aromatizacion,2,21100.0,42200.0,2024-10-06,Rosario
FAC02491,C0219,Vela Aromatica Lavanda,Velas,4,5300.0,21200.0,2024-10-06,Buenos Aires
FAC02183,C0168,Pimentero Porcelana,Cocina,3,10600.0,31800.0,2024-10-07,Mar del Plata
FAC02122,C0158,Guirnalda LED,Decoracion,3,16600.0,49800.0,2024-10-07,Mar del Plata
FAC02183,C0168,Bolsa Regalo Pequeña,Regaleria,2,2300.0,4600.0,2024-10-07,Mar del Plata
FAC02122,C0158,Mantel Navideno,Decoracion,1,22600.0,22600.0,2024-10-07,Mar del Plata
FAC02183,C0168,Vela Aromatica Lavanda,Velas,1,5300.0,5300.0,2024-10-07,Mar del Plata
FAC02183,C0168,Tarjeta Saludo,Regaleria,2,1800.0,3600.0,2024-10-07,Mar del Plata
FAC02221,C0174,Pimentero Porcelana,Cocina,3,10600.0,31800.0,2024-10-08,Mendoza
FAC02329,C0191,Album de Fotos,Regaleria,2,18100.0,36200.0,2024-10-08,Mendoza
FAC02693,C0244,Jabonera Ceramica,Bano,4,9800.0,39200.0,2024-10-08,Mar del Plata
FAC02221,C0174,Taza Ceramica Negra,Cocina,3,8300.0,24900.0,2024-10-08,Mendoza
FAC01084,C0015,Dispensador Jabon,Bano,3,13600.0,40800.0,2024-10-08,Rosario
FAC01084,C0015,Set Velas x3,Velas,1,15100.0,15100.0,2024-10-08,Rosario
FAC01084,C0015,Bolsa Regalo Grande,Regaleria,2,3000.0,6000.0,2024-10-08,Rosario
FAC01592,C0080,Taza Ceramica Negra,Cocina,1,8300.0,8300.0,2024-10-08,Buenos Aires
FAC01592,C0080,Tarjeta Saludo,Regaleria,4,1800.0,7200.0,2024-10-08,Buenos Aires
FAC01750,C0106,Album de Fotos,Regaleria,1,18100.0,18100.0,2024-10-08,Mendoza
FAC01750,C0106,Vaso Bambu,Bano,3,7600.0,22800.0,2024-10-08,Mendoza
FAC01750,C0106,Jabonera Ceramica,Bano,1,9800.0,9800.0,2024-10-08,Mendoza
FAC03430,C0353,Jabonera Ceramica,Bano,2,9800.0,19600.0,2024-10-08,Buenos Aires
FAC03430,C0353,Pimentero Porcelana,Cocina,2,10600.0,21200.0,2024-10-08,Buenos Aires
FAC02329,C0191,Pimentero Porcelana,Cocina,2,10600.0,21200.0,2024-10-08,Mendoza
FAC03430,C0353,Esencia Jazmin,Aromatizacion,3,6000.0,18000.0,2024-10-08,Buenos Aires
FAC01084,C0015,Jabonera Ceramica,Bano,3,9800.0,29400.0,2024-10-08,Rosario
FAC02329,C0191,Vaso Bambu,Bano,1,7600.0,7600.0,2024-10-08,Mendoza
FAC02221,C0174,Taza Ceramica Blanca,Cocina,3,8300.0,24900.0,2024-10-08,Mendoza
FAC02693,C0244,Taza Ceramica Blanca,Cocina,1,8300.0,8300.0,2024-10-08,Mar del Plata
FAC02693,C0244,Delantal de Cocina,Cocina,3,12800.0,38400.0,2024-10-08,Mar del Plata
FAC02329,C0191,Difusor Cana,Aromatizacion,2,21100.0,42200.0,2024-10-08,Mendoza
FAC02329,C0191,Vela Aromatica Lavanda,Velas,2,5300.0,10600.0,2024-10-08,Mendoza
FAC03355,C0343,Mantel Navideno,Decoracion,3,22600.0,67800.0,2024-10-09,Córdoba
FAC03355,C0343,Servilletas Papel x20,Cocina,3,3800.0,11400.0,2024-10-09,Córdoba
FAC03355,C0343,Cojin Decorativo,Decoracion,2,19600.0,39200.0,2024-10-09,Córdoba
FAC03645,C0383,Servilletas Papel x20,Cocina,2,3800.0,7600.0,2024-10-09,Buenos Aires
FAC03645,C0383,Perchero Entrada,Decoracion,2,33200.0,66400.0,2024-10-09,Buenos Aires
FAC01148,C0024,Lazo Decorativo,Regaleria,1,1200.0,1200.0,2024-10-09,Buenos Aires
FAC02455,C0215,Jabonera Ceramica,Bano,1,9800.0,9800.0,2024-10-09,Buenos Aires
FAC02455,C0215,Vaso Bambu,Bano,3,7600.0,22800.0,2024-10-09,Buenos Aires
FAC02460,C0215,Difusor Cana,Aromatizacion,4,21100.0,84400.0,2024-10-09,Rosario
FAC03645,C0383,Lazo Decorativo,Regaleria,2,1200.0,2400.0,2024-10-09,Buenos Aires
FAC02460,C0215,Esencia Jazmin,Aromatizacion,3,6000.0,18000.0,2024-10-09,Rosario
FAC02462,C0215,Planta Artificial,Decoracion,1,16600.0,16600.0,2024-10-09,Córdoba
FAC01148,C0024,Bolsa Regalo Grande,Regaleria,4,3000.0,12000.0,2024-10-09,Buenos Aires
FAC03645,C0383,Bolsa Regalo Grande,Regaleria,1,3000.0,3000.0,2024-10-09,Buenos Aires
FAC02462,C0215,Mantel Navideno,Decoracion,4,22600.0,90400.0,2024-10-09,Córdoba
FAC02462,C0215,Guirnalda LED,Decoracion,2,16600.0,33200.0,2024-10-09,Córdoba
FAC01148,C0024,Papel Tissue Colores,Regaleria,1,1500.0,1500.0,2024-10-09,Buenos Aires
FAC03645,C0383,Papel Tissue Colores,Regaleria,3,1500.0,4500.0,2024-10-09,Buenos Aires
FAC01148,C0024,Servilletas Papel x20,Cocina,1,3800.0,3800.0,2024-10-09,Buenos Aires
FAC03307,C0335,Difusor Cana,Aromatizacion,2,21100.0,42200.0,2024-10-09,Córdoba
FAC02032,C0145,Mantel Navideno,Decoracion,4,22600.0,90400.0,2024-10-09,Rosario
FAC02032,C0145,Lazo Decorativo,Regaleria,3,1200.0,3600.0,2024-10-09,Rosario
FAC01578,C0078,Jabonera Ceramica,Bano,2,9800.0,19600.0,2024-10-09,Buenos Aires
FAC01578,C0078,Vaso Bambu,Bano,1,7600.0,7600.0,2024-10-09,Buenos Aires
FAC01578,C0078,Portavelas Cristal,Velas,2,13600.0,27200.0,2024-10-09,Buenos Aires
FAC01578,C0078,Servilletas Papel x20,Cocina,2,3800.0,7600.0,2024-10-09,Buenos Aires
FAC03696,C0387,Vaso Bambu,Bano,1,7600.0,7600.0,2024-10-09,Buenos Aires
FAC03696,C0387,Guirnalda LED,Decoracion,3,16600.0,49800.0,2024-10-09,Buenos Aires
FAC02914,C0272,Taza Ceramica Blanca,Cocina,2,8300.0,16600.0,2024-10-09,Buenos Aires
FAC02914,C0272,Set Sal y Pimienta,Cocina,2,19600.0,39200.0,2024-10-09,Buenos Aires
FAC02914,C0272,Delantal de Cocina,Cocina,4,12800.0,51200.0,2024-10-09,Buenos Aires
FAC03082,C0301,Set Sal y Pimienta,Cocina,3,19600.0,58800.0,2024-10-09,Mar del Plata
FAC01148,C0024,Mantel Navideno,Decoracion,2,22600.0,45200.0,2024-10-09,Buenos Aires
FAC03082,C0301,Tabla de Cortar Madera,Cocina,4,18100.0,72400.0,2024-10-09,Mar del Plata
FAC03082,C0301,Servilletas Papel x20,Cocina,4,3800.0,15200.0,2024-10-09,Mar del Plata
FAC03307,C0335,Esencia Jazmin,Aromatizacion,2,6000.0,12000.0,2024-10-09,Córdoba
FAC02235,C0174,Aromatizador Hogar,Aromatizacion,2,11300.0,22600.0,2024-10-10,Mar del Plata
FAC03723,C0393,Taza Ceramica Negra,Cocina,1,8300.0,8300.0,2024-10-10,Buenos Aires
FAC03723,C0393,Taza Ceramica Negra,Cocina,3,8300.0,24900.0,2024-10-10,Buenos Aires
FAC03723,C0393,Taza Ceramica Blanca,Cocina,2,8300.0,16600.0,2024-10-10,Buenos Aires
FAC03354,C0343,Tabla de Cortar Madera,Cocina,4,18100.0,72400.0,2024-10-10,Mendoza
FAC03294,C0334,Taza Ceramica Blanca,Cocina,3,8300.0,24900.0,2024-10-10,Córdoba
FAC03294,C0334,Juego de Te x6,Cocina,1,33200.0,33200.0,2024-10-10,Córdoba
FAC02235,C0174,Aromatizador Hogar,Aromatizacion,3,11300.0,33900.0,2024-10-10,Mar del Plata
FAC02110,C0156,Taza Ceramica Blanca,Cocina,1,8300.0,8300.0,2024-10-10,Buenos Aires
FAC02235,C0174,Album de Fotos,Regaleria,2,18100.0,36200.0,2024-10-10,Mar del Plata
FAC02235,C0174,Esencia Rosa,Aromatizacion,4,6000.0,24000.0,2024-10-10,Mar del Plata
FAC03340,C0338,Jabonera Ceramica,Bano,3,9800.0,29400.0,2024-10-10,Rosario
FAC02685,C0243,Planta Artificial,Decoracion,3,16600.0,49800.0,2024-10-10,Córdoba
FAC02685,C0243,Maceta Ceramica,Decoracion,2,12100.0,24200.0,2024-10-10,Córdoba
FAC02685,C0243,Difusor Cana,Aromatizacion,3,21100.0,63300.0,2024-10-10,Córdoba
FAC02685,C0243,Marco Foto 10x15,Decoracion,4,9100.0,36400.0,2024-10-10,Córdoba
FAC02110,C0156,Taza Ceramica Negra,Cocina,2,8300.0,16600.0,2024-10-10,Buenos Aires
FAC02110,C0156,Marco Foto 10x15,Decoracion,4,9100.0,36400.0,2024-10-10,Buenos Aires
FAC01151,C0025,Vaso Bambu,Bano,3,7600.0,22800.0,2024-10-10,Córdoba
FAC03354,C0343,Servilletas Papel x20,Cocina,2,3800.0,7600.0,2024-10-10,Mendoza
FAC01151,C0025,Cesta Desayuno,Regaleria,1,27200.0,27200.0,2024-10-10,Córdoba
FAC02616,C0233,Taza Ceramica Negra,Cocina,4,8300.0,33200.0,2024-10-10,Rosario
FAC03340,C0338,Planta Artificial,Decoracion,1,16600.0,16600.0,2024-10-10,Rosario
FAC01696,C0096,Marco Foto 20x30,Decoracion,2,15100.0,30200.0,2024-10-10,Buenos Aires
FAC01696,C0096,Delantal de Cocina,Cocina,2,12800.0,25600.0,2024-10-10,Buenos Aires
FAC03340,C0338,Vaso Bambu,Bano,2,7600.0,15200.0,2024-10-10,Rosario
FAC01151,C0025,Dispensador Jabon,Bano,2,13600.0,27200.0,2024-10-10,Córdoba
FAC01696,C0096,Vela Aromatica Vainilla,Velas,1,5300.0,5300.0,2024-10-10,Buenos Aires
FAC03340,C0338,Dispensador Jabon,Bano,2,13600.0,27200.0,2024-10-10,Rosario
FAC01151,C0025,Vela Aromatica Vainilla,Velas,4,5300.0,21200.0,2024-10-10,Córdoba
FAC01696,C0096,Vela Aromatica Lavanda,Velas,1,5300.0,5300.0,2024-10-10,Buenos Aires
FAC01696,C0096,Regadera Decorativa,Decoracion,3,21100.0,63300.0,2024-10-10,Buenos Aires
FAC03354,C0343,Lazo Decorativo,Regaleria,2,1200.0,2400.0,2024-10-10,Mendoza
FAC03354,C0343,Delantal de Cocina,Cocina,3,12800.0,38400.0,2024-10-10,Mendoza
FAC02309,C0186,Jabonera Ceramica,Bano,4,9800.0,39200.0,2024-10-10,Rosario
FAC02309,C0186,Dispensador Jabon,Bano,3,13600.0,40800.0,2024-10-10,Rosario
FAC02616,C0233,Guirnalda LED,Decoracion,3,16600.0,49800.0,2024-10-10,Rosario
FAC01439,C0063,Taza Ceramica Negra,Cocina,3,8300.0,24900.0,2024-10-11,Rosario
FAC02312,C0187,Taza Ceramica Blanca,Cocina,3,8300.0,24900.0,2024-10-11,Mendoza
FAC02312,C0187,Cuadro Motivacional,Decoracion,3,25700.0,77100.0,2024-10-11,Mendoza
FAC02312,C0187,Perchero Entrada,Decoracion,1,33200.0,33200.0,2024-10-11,Mendoza
FAC02312,C0187,Tabla de Cortar Madera,Cocina,4,18100.0,72400.0,2024-10-11,Mendoza
FAC01439,C0063,Mantel Navideno,Decoracion,4,22600.0,90400.0,2024-10-11,Rosario
FAC03614,C0381,Toallero Bambu,Bano,2,24200.0,48400.0,2024-10-11,Buenos Aires
FAC01737,C0102,Jabonera Ceramica,Bano,1,9800.0,9800.0,2024-10-11,Mar del Plata
FAC02806,C0256,Esencia Rosa,Aromatizacion,4,6000.0,24000.0,2024-10-11,Buenos Aires
FAC02806,C0256,Perchero Entrada,Decoracion,3,33200.0,99600.0,2024-10-11,Buenos Aires
FAC01737,C0102,Esencia Rosa,Aromatizacion,4,6000.0,24000.0,2024-10-11,Mar del Plata
FAC01737,C0102,Regadera Decorativa,Decoracion,1,21100.0,21100.0,2024-10-11,Mar del Plata
FAC02773,C0253,Planta Artificial,Decoracion,3,16600.0,49800.0,2024-10-11,Buenos Aires
FAC03146,C0307,Maceta Ceramica,Decoracion,1,12100.0,12100.0,2024-10-11,Buenos Aires
FAC03146,C0307,Delantal de Cocina,Cocina,4,12800.0,51200.0,2024-10-11,Buenos Aires
FAC02806,C0256,Vela Aromatica Lavanda,Velas,3,5300.0,15900.0,2024-10-11,Buenos Aires
FAC02773,C0253,Maceta Ceramica,Decoracion,1,12100.0,12100.0,2024-10-11,Buenos Aires
FAC02783,C0253,Bolsa Regalo Grande,Regaleria,2,3000.0,6000.0,2024-10-11,Rosario
FAC02783,C0253,Marco Foto 10x15,Decoracion,1,9100.0,9100.0,2024-10-11,Rosario
FAC03614,C0381,Vaso Bambu,Bano,4,7600.0,30400.0,2024-10-11,Buenos Aires
FAC02312,C0187,Reloj Pared Madera,Decoracion,3,37800.0,113400.0,2024-10-11,Mendoza
FAC03614,C0381,Vela Aromatica Lavanda,Velas,3,5300.0,15900.0,2024-10-11,Buenos Aires
FAC02783,C0253,Guirnalda LED,Decoracion,2,16600.0,33200.0,2024-10-11,Rosario
FAC03577,C0377,Juego de Te x6,Cocina,3,33200.0,99600.0,2024-10-12,Buenos Aires
FAC01550,C0073,Album de Fotos,Regaleria,1,18100.0,18100.0,2024-10-12,Mendoza
FAC01645,C0088,Difusor Cana,Aromatizacion,4,21100.0,84400.0,2024-10-12,Rosario
FAC01645,C0088,Esencia Rosa,Aromatizacion,2,6000.0,12000.0,2024-10-12,Rosario
FAC02204,C0169,Cesta Desayuno,Regaleria,3,27200.0,81600.0,2024-10-12,Mar del Plata
FAC01645,C0088,Lazo Decorativo,Regaleria,4,1200.0,4800.0,2024-10-12,Rosario
FAC03577,C0377,Set Sal y Pimienta,Cocina,4,19600.0,78400.0,2024-10-12,Buenos Aires
FAC01938,C0129,Maceta Ceramica,Decoracion,4,12100.0,48400.0,2024-10-12,Córdoba
FAC01938,C0129,Delantal de Cocina,Cocina,4,12800.0,51200.0,2024-10-12,Córdoba
FAC01938,C0129,Tarjeta Saludo,Regaleria,3,1800.0,5400.0,2024-10-12,Córdoba
FAC01938,C0129,Difusor Cana,Aromatizacion,1,21100.0,21100.0,2024-10-12,Córdoba
FAC03008,C0284,Reloj Pared Madera,Decoracion,2,37800.0,75600.0,2024-10-12,Buenos Aires
FAC03008,C0284,Esencia Jazmin,Aromatizacion,4,6000.0,24000.0,2024-10-12,Buenos Aires
FAC02198,C0169,Vela Aromatica Lavanda,Velas,3,5300.0,15900.0,2024-10-12,Buenos Aires
FAC02120,C0157,Esencia Rosa,Aromatizacion,3,6000.0,18000.0,2024-10-12,Córdoba
FAC02120,C0157,Difusor Cana,Aromatizacion,1,21100.0,21100.0,2024-10-12,Córdoba
FAC01380,C0054,Juego de Te x6,Cocina,3,33200.0,99600.0,2024-10-12,Mendoza
